,address,age,crown_diameter,district_id,downloaded_at,genus_latin,gml_id,identification_tag,ingested_at,location_number,owner,spatial_alias,spatial_name,spatial_type,species_german,species_latin,tree_height,trunk_circumference,year_of_planting
676,Görlitzer Park,28,6,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,TILIA,re_anlagenbaeume.F10__118633,50052,2016-08-15T19:30:47.290Z,529,Land Berlin,F10__118633,F10__118633,Point,HOLLÄNDISCHE LINDE,TILIA INTERMEDIA,7,67,1988
677,Görlitzer Park,27,5,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,TILIA,re_anlagenbaeume.F10__118634,50052,2016-08-15T19:30:47.290Z,530,Land Berlin,F10__118634,F10__118634,Point,HOLLÄNDISCHE LINDE,TILIA INTERMEDIA,12,58,1989
678,Görlitzer Park,26,4,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,TILIA,re_anlagenbaeume.F10__118635,50052,2016-08-15T19:30:47.290Z,535,Land Berlin,F10__118635,F10__118635,Point,HOLLÄNDISCHE LINDE,TILIA INTERMEDIA,7,59,1990
679,Görlitzer Park,21,4,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,QUERCUS,re_anlagenbaeume.F10__118636,50052,2016-08-15T19:30:47.290Z,539,Land Berlin,F10__118636,F10__118636,Point,SOMMER-EICHE - STIEL-EICHE,QUERCUS ROBUR,12,44,1995
680,Görlitzer Park,24,5,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,TILIA,re_anlagenbaeume.F10__136594,50052,2016-08-15T19:30:47.290Z,396,Land Berlin,F10__136594,F10__136594,Point,HOLLÄNDISCHE LINDE,TILIA INTERMEDIA,12,51,1992
681,Görlitzer Park,26,6,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,TILIA,re_anlagenbaeume.F10__136595,50052,2016-08-15T19:30:47.290Z,405,Land Berlin,F10__136595,F10__136595,Point,SILBER-LINDE,TILIA TOMENTOSA,7,56,1990
682,Görlitzer Park,24,6,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,TILIA,re_anlagenbaeume.F10__136596,50052,2016-08-15T19:30:47.290Z,412,Land Berlin,F10__136596,F10__136596,Point,SILBER-LINDE,TILIA TOMENTOSA,7,52,1992
683,Görlitzer Park,31,7,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,QUERCUS,re_anlagenbaeume.F10__136597,50052,2016-08-15T19:30:47.290Z,419,Land Berlin,F10__136597,F10__136597,Point,SOMMER-EICHE - STIEL-EICHE,QUERCUS ROBUR,12,66,1985
684,Görlitzer Park,30,4,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,PINUS,re_anlagenbaeume.F10__136598,50052,2016-08-15T19:30:47.290Z,430,Land Berlin,F10__136598,F10__136598,Point,ÖSTERREICHISCHE SCHWARZKIEFER,PINUS NIGRA SSP. NIGRA,7,69,1986
685,Görlitzer Park,70,12,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,ULMUS,re_anlagenbaeume.F10__136599,50052,2016-08-15T19:30:47.290Z,438,Land Berlin,F10__136599,F10__136599,Point,FLATTER-ULME,ULMUS LAEVIS,17,162,1946
686,Görlitzer Park,29,5,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,ULMUS,re_anlagenbaeume.F10__136600,50052,2016-08-15T19:30:47.290Z,444,Land Berlin,F10__136600,F10__136600,Point,FLATTER-ULME,ULMUS LAEVIS,7,66,1987
687,Görlitzer Park,24,4,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,PINUS,re_anlagenbaeume.F10__136601,50052,2016-08-15T19:30:47.290Z,464,Land Berlin,F10__136601,F10__136601,Point,GEMEINE KIEFER  -  WALD-KIEFER,PINUS SYLVESTRIS,7,56,1992
688,Görlitzer Park,36,5,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,SALIX,re_anlagenbaeume.F10__136602,50052,2016-08-15T19:30:47.290Z,471,Land Berlin,F10__136602,F10__136602,Point,KNACK-WEIDE - BRUCH-WEIDE,SALIX FRAGILIS,12,85,1980
689,Görlitzer Park,85,7,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,QUERCUS,re_anlagenbaeume.F10__136603,50052,2016-08-15T19:30:47.290Z,477,Land Berlin,F10__136603,F10__136603,Point,SOMMER-EICHE - STIEL-EICHE,QUERCUS ROBUR,12,213,1931
690,Görlitzer Park,18,3,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,CARPINUS,re_anlagenbaeume.F10__130584,50052,2016-08-15T19:30:47.290Z,226,Land Berlin,F10__130584,F10__130584,Point,GEMEINE HAINBUCHE - GEMEINE WEISSBUCHE,CARPINUS BETULUS,12,35,1998
691,Görlitzer Park,23,4,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,CARPINUS,re_anlagenbaeume.F10__130585,50052,2016-08-15T19:30:47.290Z,231,Land Berlin,F10__130585,F10__130585,Point,GEMEINE HAINBUCHE - GEMEINE WEISSBUCHE,CARPINUS BETULUS,12,47,1993
692,Görlitzer Park,21,5,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,GLEDITSIA,re_anlagenbaeume.F10__130586,50052,2016-08-15T19:30:47.290Z,262,Land Berlin,F10__130586,F10__130586,Point,DREIDORNIGER LEDERHÜLSENBAUM,GLEDITSIA TRIACANTHOS,7,44,1995
693,Görlitzer Park,68,6,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,POPULUS,re_anlagenbaeume.F10__130587,50052,2016-08-15T19:30:47.290Z,288,Land Berlin,F10__130587,F10__130587,Point,HYBRID - PAPPEL,POPULUS X CANADENSIS HYBRIDE,25,163,1948
694,Görlitzer Park,69,15,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,POPULUS,re_anlagenbaeume.F10__130588,50052,2016-08-15T19:30:47.290Z,290,Land Berlin,F10__130588,F10__130588,Point,HYBRID - PAPPEL,POPULUS X CANADENSIS HYBRIDE,25,166,1947
695,Görlitzer Park,26,4,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,TILIA,re_anlagenbaeume.F10__130589,50052,2016-08-15T19:30:47.290Z,301,Land Berlin,F10__130589,F10__130589,Point,SILBER-LINDE,TILIA TOMENTOSA,7,55,1990
696,Görlitzer Park,53,6,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,POPULUS,re_anlagenbaeume.F10__130590,50052,2016-08-15T19:30:47.290Z,307,Land Berlin,F10__130590,F10__130590,Point,SILBER-PAPPEL,POPULUS ALBA,12,126,1963
697,Görlitzer Park,62,9,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,POPULUS,re_anlagenbaeume.F10__130591,50052,2016-08-15T19:30:47.290Z,310,Land Berlin,F10__130591,F10__130591,Point,SILBER-PAPPEL,POPULUS ALBA,17,148,1954
698,Görlitzer Park,17,3,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,BETULA,re_anlagenbaeume.F10__130592,50052,2016-08-15T19:30:47.290Z,314,Land Berlin,F10__130592,F10__130592,Point,"SANDBIRKE, WEISS-BIRKE",BETULA PENDULA,3,35,1999
699,Görlitzer Park,38,5,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,TILIA,re_anlagenbaeume.F10__130593,50052,2016-08-15T19:30:47.290Z,316,Land Berlin,F10__130593,F10__130593,Point,HOLLÄNDISCHE LINDE,TILIA INTERMEDIA,7,71,1978
700,Görlitzer Park,31,3,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,TILIA,re_anlagenbaeume.F10__124504,50052,2016-08-15T19:30:47.290Z,332,Land Berlin,F10__124504,F10__124504,Point,HOLLÄNDISCHE LINDE,TILIA INTERMEDIA,7,71,1985
701,Görlitzer Park,19,3,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,PRUNUS,re_anlagenbaeume.F10__124505,50052,2016-08-15T19:30:47.290Z,341,Land Berlin,F10__124505,F10__124505,Point,"SÜSS-KIRSCHE,VOGEL-KIRSCHE",PRUNUS AVIUM,3,37,1997
702,Görlitzer Park,23,4,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,AESCULUS,re_anlagenbaeume.F10__124506,50052,2016-08-15T19:30:47.290Z,343,Land Berlin,F10__124506,F10__124506,Point,GEMEINE ROSSKASTANIE,AESCULUS HIPPOCASTANUM,7,49,1993
703,Görlitzer Park,36,5,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,TILIA,re_anlagenbaeume.F10__124507,50052,2016-08-15T19:30:47.290Z,348,Land Berlin,F10__124507,F10__124507,Point,HOLLÄNDISCHE LINDE,TILIA INTERMEDIA,7,81,1980
704,Görlitzer Park,48,14,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,AILANTHUS,re_anlagenbaeume.F10__124508,50052,2016-08-15T19:30:47.290Z,368,Land Berlin,F10__124508,F10__124508,Point,GÖTTERBAUM,AILANTHUS ALTISSIMA,17,112,1968
705,Görlitzer Park,24,5,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,TILIA,re_anlagenbaeume.F10__124509,50052,2016-08-15T19:30:47.290Z,371,Land Berlin,F10__124509,F10__124509,Point,SILBER-LINDE,TILIA TOMENTOSA,7,51,1992
706,Görlitzer Park,30,5,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,TILIA,re_anlagenbaeume.F10__124510,50052,2016-08-15T19:30:47.290Z,377,Land Berlin,F10__124510,F10__124510,Point,HOLLÄNDISCHE LINDE,TILIA INTERMEDIA,12,69,1986
707,Görlitzer Park,28,5,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,TILIA,re_anlagenbaeume.F10__124511,50052,2016-08-15T19:30:47.290Z,378,Land Berlin,F10__124511,F10__124511,Point,SILBER-LINDE,TILIA TOMENTOSA,12,62,1988
708,Görlitzer Park,33,6,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,TILIA,re_anlagenbaeume.F10__124512,50052,2016-08-15T19:30:47.290Z,382,Land Berlin,F10__124512,F10__124512,Point,SILBER-LINDE,TILIA TOMENTOSA,12,72,1983
709,Görlitzer Park,40,6,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,TILIA,re_anlagenbaeume.F10__124513,50052,2016-08-15T19:30:47.290Z,383,Land Berlin,F10__124513,F10__124513,Point,SILBER-LINDE,TILIA TOMENTOSA,12,92,1976
710,Görlitzer Park,55,6,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,ACER,re_anlagenbaeume.F10__142606,50052,2016-08-15T19:30:47.290Z,321,Land Berlin,F10__142606,F10__142606,Point,BERG-AHORN  -  WEISS-AHORN,ACER PSEUDOPLATANUS,12,133,1961
711,Görlitzer Park,37,6,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,PRUNUS,re_anlagenbaeume.F10__142607,50052,2016-08-15T19:30:47.290Z,335,Land Berlin,F10__142607,F10__142607,Point,TRAUBEN-KIRSCHE,PRUNUS PADUS,12,85,1979
712,Görlitzer Park,52,5,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,TILIA,re_anlagenbaeume.F10__142608,50052,2016-08-15T19:30:47.290Z,346,Land Berlin,F10__142608,F10__142608,Point,HOLLÄNDISCHE LINDE,TILIA INTERMEDIA,7,123,1964
713,Görlitzer Park,39,4,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,TILIA,re_anlagenbaeume.F10__142609,50052,2016-08-15T19:30:47.290Z,353,Land Berlin,F10__142609,F10__142609,Point,HOLLÄNDISCHE LINDE,TILIA INTERMEDIA,12,92,1977
714,Görlitzer Park,70,5,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,TILIA,re_anlagenbaeume.F10__142610,50052,2016-08-15T19:30:47.290Z,354,Land Berlin,F10__142610,F10__142610,Point,HOLLÄNDISCHE LINDE,TILIA INTERMEDIA,12,171,1946
715,Görlitzer Park,27,6,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,TILIA,re_anlagenbaeume.F10__142611,50052,2016-08-15T19:30:47.290Z,364,Land Berlin,F10__142611,F10__142611,Point,SILBER-LINDE,TILIA TOMENTOSA,7,58,1989
716,Görlitzer Park,40,8,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,POPULUS,re_anlagenbaeume.F10__142612,50052,2016-08-15T19:30:47.290Z,369,Land Berlin,F10__142612,F10__142612,Point,SILBER-PAPPEL,POPULUS ALBA,12,95,1976
717,Görlitzer Park,25,5,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,TILIA,re_anlagenbaeume.F10__142613,50052,2016-08-15T19:30:47.290Z,372,Land Berlin,F10__142613,F10__142613,Point,SILBER-LINDE,TILIA TOMENTOSA,7,52,1991
718,Görlitzer Park,21,3,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,ACER,re_anlagenbaeume.F10__142614,50052,2016-08-15T19:30:47.290Z,376,Land Berlin,F10__142614,F10__142614,Point,SPITZ-AHORN,ACER PLATANOIDES,7,43,1995
719,Görlitzer Park,27,4,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,TILIA,re_anlagenbaeume.F10__142615,50052,2016-08-15T19:30:47.290Z,380,Land Berlin,F10__142615,F10__142615,Point,SILBER-LINDE,TILIA TOMENTOSA,7,58,1989
720,Görlitzer Park,27,5,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,TILIA,re_anlagenbaeume.F10__136630,50052,2016-08-15T19:30:47.290Z,678,Land Berlin,F10__136630,F10__136630,Point,HOLLÄNDISCHE LINDE,TILIA INTERMEDIA,7,62,1989
721,Görlitzer Park,25,5,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,PRUNUS,re_anlagenbaeume.F10__136631,50052,2016-08-15T19:30:47.290Z,722,Land Berlin,F10__136631,F10__136631,Point,SPÄTBLÜHENDE TRAUBEN-KIRSCHE,PRUNUS SEROTINA,12,58,1991
722,Görlitzer Park,45,7,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,TILIA,re_anlagenbaeume.F10__136632,50052,2016-08-15T19:30:47.290Z,736,Land Berlin,F10__136632,F10__136632,Point,HOLLÄNDISCHE LINDE,TILIA INTERMEDIA,7,85,1971
723,Görlitzer Park,52,7,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,PRUNUS,re_anlagenbaeume.F10__136633,50052,2016-08-15T19:30:47.290Z,739,Land Berlin,F10__136633,F10__136633,Point,SPÄTBLÜHENDE TRAUBEN-KIRSCHE,PRUNUS SEROTINA,7,118,1964
724,Görlitzer Park,55,9,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,QUERCUS,re_anlagenbaeume.F10__136634,50052,2016-08-15T19:30:47.290Z,747,Land Berlin,F10__136634,F10__136634,Point,SOMMER-EICHE - STIEL-EICHE,QUERCUS ROBUR,17,135,1961
725,Görlitzer Park,107,8,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,ACER,re_anlagenbaeume.F10__136635,50052,2016-08-15T19:30:47.290Z,753,Land Berlin,F10__136635,F10__136635,Point,SPITZ-AHORN,ACER PLATANOIDES,12,263,1909
726,Görlitzer Park,27,5,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,QUERCUS,re_anlagenbaeume.F10__136636,50052,2016-08-15T19:30:47.290Z,774,Land Berlin,F10__136636,F10__136636,Point,SOMMER-EICHE - STIEL-EICHE,QUERCUS ROBUR,12,61,1989
727,Görlitzer Park,30,6,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,QUERCUS,re_anlagenbaeume.F10__136637,50052,2016-08-15T19:30:47.290Z,782,Land Berlin,F10__136637,F10__136637,Point,SOMMER-EICHE - STIEL-EICHE,QUERCUS ROBUR,12,71,1986
728,Görlitzer Park,54,8,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,ACER,re_anlagenbaeume.F10__136638,50052,2016-08-15T19:30:47.290Z,786,Land Berlin,F10__136638,F10__136638,Point,SPITZ-AHORN,ACER PLATANOIDES,12,131,1962
729,Görlitzer Park,32,5,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,QUERCUS,re_anlagenbaeume.F10__136639,50052,2016-08-15T19:30:47.290Z,800,Land Berlin,F10__136639,F10__136639,Point,SOMMER-EICHE - STIEL-EICHE,QUERCUS ROBUR,12,73,1984
730,Görlitzer Park,29,6,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,ACER,re_anlagenbaeume.F10__130625,50052,2016-08-15T19:30:47.290Z,597,Land Berlin,F10__130625,F10__130625,Point,SPITZ-AHORN,ACER PLATANOIDES,12,72,1987
731,Görlitzer Park,29,6,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,ACER,re_anlagenbaeume.F10__130626,50052,2016-08-15T19:30:47.290Z,598,Land Berlin,F10__130626,F10__130626,Point,SPITZ-AHORN,ACER PLATANOIDES,7,63,1987
732,Görlitzer Park,32,7,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,ACER,re_anlagenbaeume.F10__130627,50052,2016-08-15T19:30:47.290Z,606,Land Berlin,F10__130627,F10__130627,Point,SPITZ-AHORN,ACER PLATANOIDES,12,75,1984
733,Görlitzer Park,17,3,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,ACER,re_anlagenbaeume.F10__130628,50052,2016-08-15T19:30:47.290Z,611,Land Berlin,F10__130628,F10__130628,Point,SPITZ-AHORN,ACER PLATANOIDES,3,39,1999
734,Görlitzer Park,25,6,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,ACER,re_anlagenbaeume.F10__130629,50052,2016-08-15T19:30:47.290Z,615,Land Berlin,F10__130629,F10__130629,Point,SPITZ-AHORN,ACER PLATANOIDES,12,61,1991
735,Görlitzer Park,17,2,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,ACER,re_anlagenbaeume.F10__130630,50052,2016-08-15T19:30:47.290Z,621,Land Berlin,F10__130630,F10__130630,Point,FELD-AHORN - HECKEN-AHORN - MASSHOLDER,ACER CAMPESTRE,12,41,1999
736,Görlitzer Park,19,3,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,SORBUS,re_anlagenbaeume.F10__130631,50052,2016-08-15T19:30:47.290Z,624,Land Berlin,F10__130631,F10__130631,Point,OXELBEERE - SCHWEDISCHE MEHLBEERE,SORBUS INTERMEDIA,7,37,1997
737,Görlitzer Park,19,4,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,ACER,re_anlagenbaeume.F10__130632,50052,2016-08-15T19:30:47.290Z,631,Land Berlin,F10__130632,F10__130632,Point,SPITZ-AHORN,ACER PLATANOIDES,12,45,1997
738,Görlitzer Park,24,3,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,ACER,re_anlagenbaeume.F10__130633,50052,2016-08-15T19:30:47.290Z,642,Land Berlin,F10__130633,F10__130633,Point,FELD-AHORN - HECKEN-AHORN - MASSHOLDER,ACER CAMPESTRE,7,52,1992
739,Görlitzer Park,47,5,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,ACER,re_anlagenbaeume.F10__130634,50052,2016-08-15T19:30:47.290Z,656,Land Berlin,F10__130634,F10__130634,Point,FELD-AHORN - HECKEN-AHORN - MASSHOLDER,ACER CAMPESTRE,7,112,1969
740,Görlitzer Park,19,4,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,CARPINUS,re_anlagenbaeume.F10__124582,50052,2016-08-15T19:30:47.290Z,859,Land Berlin,F10__124582,F10__124582,Point,GEMEINE HAINBUCHE - GEMEINE WEISSBUCHE,CARPINUS BETULUS,7,41,1997
741,Görlitzer Park,56,10,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,ULMUS,re_anlagenbaeume.F10__124583,50052,2016-08-15T19:30:47.290Z,866,Land Berlin,F10__124583,F10__124583,Point,BERG-ULME,ULMUS GLABRA,17,136,1960
742,Görlitzer Park,93,8,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,ACER,re_anlagenbaeume.F10__124584,50052,2016-08-15T19:30:47.290Z,890,Land Berlin,F10__124584,F10__124584,Point,BERG-AHORN  -  WEISS-AHORN,ACER PSEUDOPLATANUS,12,222,1923
743,Görlitzer Park,51,7,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,ACER,re_anlagenbaeume.F10__124585,50052,2016-08-15T19:30:47.290Z,894,Land Berlin,F10__124585,F10__124585,Point,BERG-AHORN  -  WEISS-AHORN,ACER PSEUDOPLATANUS,12,128,1965
744,Görlitzer Park,58,6,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,ACER,re_anlagenbaeume.F10__124586,50052,2016-08-15T19:30:47.290Z,896,Land Berlin,F10__124586,F10__124586,Point,BERG-AHORN  -  WEISS-AHORN,ACER PSEUDOPLATANUS,12,156,1958
745,Görlitzer Park,25,6,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,CARPINUS,re_anlagenbaeume.F10__124587,50052,2016-08-15T19:30:47.290Z,908,Land Berlin,F10__124587,F10__124587,Point,GEMEINE HAINBUCHE - GEMEINE WEISSBUCHE,CARPINUS BETULUS,12,55,1991
746,Görlitzer Park,24,6,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,CARPINUS,re_anlagenbaeume.F10__124588,50052,2016-08-15T19:30:47.290Z,909,Land Berlin,F10__124588,F10__124588,Point,GEMEINE HAINBUCHE - GEMEINE WEISSBUCHE,CARPINUS BETULUS,12,64,1992
747,Görlitzer Park,38,7,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,ULMUS,re_anlagenbaeume.F10__124589,50052,2016-08-15T19:30:47.290Z,915,Land Berlin,F10__124589,F10__124589,Point,FLATTER-ULME,ULMUS LAEVIS,12,88,1978
748,Görlitzer Park,21,3,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,BETULA,re_anlagenbaeume.F10__124590,50052,2016-08-15T19:30:47.290Z,917,Land Berlin,F10__124590,F10__124590,Point,"SANDBIRKE, WEISS-BIRKE",BETULA PENDULA,7,55,1995
749,Görlitzer Park,36,7,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,ULMUS,re_anlagenbaeume.F10__124591,50052,2016-08-15T19:30:47.290Z,920,Land Berlin,F10__124591,F10__124591,Point,FLATTER-ULME,ULMUS LAEVIS,17,85,1980
750,Görlitzer Park,17,4,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,SOPHORA,re_anlagenbaeume.F10__121549,50052,2016-08-15T19:30:47.290Z,282,Land Berlin,F10__121549,F10__121549,Point,JAPANISCHER SCHNURBAUM - PAGODENBAUM,SOPHORA JAPONICA,3,39,1999
751,Görlitzer Park,101,16,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,POPULUS,re_anlagenbaeume.F10__121550,50052,2016-08-15T19:30:47.290Z,283,Land Berlin,F10__121550,F10__121550,Point,HYBRID - PAPPEL,POPULUS X CANADENSIS HYBRIDE,25,245,1915
752,Görlitzer Park,66,12,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,POPULUS,re_anlagenbaeume.F10__121551,50052,2016-08-15T19:30:47.290Z,289,Land Berlin,F10__121551,F10__121551,Point,HYBRID - PAPPEL,POPULUS X CANADENSIS HYBRIDE,25,166,1950
753,Görlitzer Park,50,8,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,QUERCUS,re_anlagenbaeume.F10__121552,50052,2016-08-15T19:30:47.290Z,317,Land Berlin,F10__121552,F10__121552,Point,SOMMER-EICHE - STIEL-EICHE,QUERCUS ROBUR,12,122,1966
754,Görlitzer Park,21,3,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,TILIA,re_anlagenbaeume.F10__121553,50052,2016-08-15T19:30:47.290Z,330,Land Berlin,F10__121553,F10__121553,Point,HOLLÄNDISCHE LINDE,TILIA INTERMEDIA,12,41,1995
755,Görlitzer Park,21,3,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,TILIA,re_anlagenbaeume.F10__121554,50052,2016-08-15T19:30:47.290Z,333,Land Berlin,F10__121554,F10__121554,Point,KRIM-LINDE,TILIA EUCHLORA,7,39,1995
756,Görlitzer Park,33,4,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,TILIA,re_anlagenbaeume.F10__121555,50052,2016-08-15T19:30:47.290Z,345,Land Berlin,F10__121555,F10__121555,Point,HOLLÄNDISCHE LINDE,TILIA INTERMEDIA,7,85,1983
757,Görlitzer Park,38,6,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,TILIA,re_anlagenbaeume.F10__121556,50052,2016-08-15T19:30:47.290Z,359,Land Berlin,F10__121556,F10__121556,Point,HOLLÄNDISCHE LINDE,TILIA INTERMEDIA,7,88,1978
758,Görlitzer Park,115,15,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,TILIA,re_anlagenbaeume.F10__121557,50052,2016-08-15T19:30:47.290Z,362,Land Berlin,F10__121557,F10__121557,Point,WINTER-LINDE,TILIA CORDATA,12,282,1901
759,Görlitzer Park,27,5,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,ACER,re_anlagenbaeume.F10__121558,50052,2016-08-15T19:30:47.290Z,367,Land Berlin,F10__121558,F10__121558,Point,SPITZ-AHORN,ACER PLATANOIDES,12,58,1989
760,Görlitzer Park,17,5,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,ACER,re_anlagenbaeume.F10__139663,50052,2016-08-15T19:30:47.290Z,689,Land Berlin,F10__139663,F10__139663,Point,BERG-AHORN  -  WEISS-AHORN,ACER PSEUDOPLATANUS,7,41,1999
761,Görlitzer Park,107,6,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,POPULUS,re_anlagenbaeume.F10__139664,50052,2016-08-15T19:30:47.290Z,690,Land Berlin,F10__139664,F10__139664,Point,ITALIENISCHE PYRAMIDEN-PAPPEL,POPULUS NIGRA 'ITALICA',12,266,1909
762,Görlitzer Park,23,6,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,PRUNUS,re_anlagenbaeume.F10__139665,50052,2016-08-15T19:30:47.290Z,693,Land Berlin,F10__139665,F10__139665,Point,SPÄTBLÜHENDE TRAUBEN-KIRSCHE,PRUNUS SEROTINA,7,52,1993
763,Görlitzer Park,67,12,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,QUERCUS,re_anlagenbaeume.F10__139666,50052,2016-08-15T19:30:47.290Z,701,Land Berlin,F10__139666,F10__139666,Point,SOMMER-EICHE - STIEL-EICHE,QUERCUS ROBUR,17,170,1949
764,Görlitzer Park,136,9,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,QUERCUS,re_anlagenbaeume.F10__139667,50052,2016-08-15T19:30:47.290Z,712,Land Berlin,F10__139667,F10__139667,Point,SOMMER-EICHE - STIEL-EICHE,QUERCUS ROBUR,7,335,1880
765,Görlitzer Park,35,7,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,QUERCUS,re_anlagenbaeume.F10__139668,50052,2016-08-15T19:30:47.290Z,725,Land Berlin,F10__139668,F10__139668,Point,SOMMER-EICHE - STIEL-EICHE,QUERCUS ROBUR,12,74,1981
766,Görlitzer Park,28,5,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,PRUNUS,re_anlagenbaeume.F10__139669,50052,2016-08-15T19:30:47.290Z,740,Land Berlin,F10__139669,F10__139669,Point,SPÄTBLÜHENDE TRAUBEN-KIRSCHE,PRUNUS SEROTINA,7,68,1988
767,Görlitzer Park,24,4,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,CARPINUS,re_anlagenbaeume.F10__139670,50052,2016-08-15T19:30:47.290Z,759,Land Berlin,F10__139670,F10__139670,Point,GEMEINE HAINBUCHE - GEMEINE WEISSBUCHE,CARPINUS BETULUS,7,56,1992
