activity,category,entity,id,name
Sport,Sport,Sport,03G29,Grundschule Am Sandhaus
Gitarre,Musik / Tanz,Gitarre,03G29,Grundschule Am Sandhaus
Chor,Musik / Tanz,Chor,03G29,Grundschule Am Sandhaus
Melodika,no category,no group,03G29,Grundschule Am Sandhaus
Moorwiese (Archäologie),no category,no group,03G29,Grundschule Am Sandhaus
Fußball,Sport,Fußball,03G29,Grundschule Am Sandhaus
Schach,Sport,Schach,03G29,Grundschule Am Sandhaus
Kleine Waldschule,no category,no group,03G29,Grundschule Am Sandhaus
Kreatives Basteln,no category,no group,03G29,Grundschule Am Sandhaus
Chor,Musik / Tanz,Chor,03G33,Jeanne-Barez-Schule (Grundschule)
Theatergruppe,Kunst / Kultur,Theatergruppe,03G33,Jeanne-Barez-Schule (Grundschule)
Sport,Sport,Sport,03G33,Jeanne-Barez-Schule (Grundschule)
Fußball,Sport,Fußball,03G33,Jeanne-Barez-Schule (Grundschule)
Leichtathletik,Sport,Leichtathletik,03G33,Jeanne-Barez-Schule (Grundschule)
Computer,Naturwissenschaft / Technik,Computer,03G33,Jeanne-Barez-Schule (Grundschule)
Fußball,Sport,Fußball,03G34,Mendel-Grundschule
Judo,Sport,Judo,03G34,Mendel-Grundschule
Volleyball,Sport,Volleyball,03G34,Mendel-Grundschule
Basketball,Sport,Basketball,03G34,Mendel-Grundschule
Theater,Kunst / Kultur,Theater,03G34,Mendel-Grundschule
Tanzen,Musik / Tanz,Tanzen,03G34,Mendel-Grundschule
Keramik,Handwerk,Keramik,03G34,Mendel-Grundschule
Musik,Musik / Tanz,Musik,03G34,Mendel-Grundschule
Experimentierkurs,no category,no group,03G34,Mendel-Grundschule
Englisch,Sprachen,Englisch,03G34,Mendel-Grundschule
"Schülerzeitung (Schülerzeitung ""Moron"" mit Auszeichnung)",no category,no group,03Y08,Carl-von-Ossietzky-Gymnasium
Umwelt,Umwelt,Umwelt,03Y08,Carl-von-Ossietzky-Gymnasium
Mathematik,Naturwissenschaft / Technik,Mathematik,03Y08,Carl-von-Ossietzky-Gymnasium
Informatik,Naturwissenschaft / Technik,Informatik,03Y08,Carl-von-Ossietzky-Gymnasium
Mediatoren,Gesellschaft / Partizipation,Mediatoren,03Y08,Carl-von-Ossietzky-Gymnasium
Chemie,Naturwissenschaft / Technik,Chemie,03Y08,Carl-von-Ossietzky-Gymnasium
Big Band,Musik / Tanz,Big Band,03Y08,Carl-von-Ossietzky-Gymnasium
Orchester,Musik / Tanz,Orchester,03Y08,Carl-von-Ossietzky-Gymnasium
Chor,Musik / Tanz,Chor,03Y08,Carl-von-Ossietzky-Gymnasium
Tischtennis,Sport,Tischtennis,03Y08,Carl-von-Ossietzky-Gymnasium
Schulband,Musik / Tanz,Schulband,12K11,Albrecht-Haushofer-Schule
Ölmalerei,no category,no group,09K04,Isaac-Newton-Schule (Integrierte Sekundarschule)
Keramik,Handwerk,Keramik,09K04,Isaac-Newton-Schule (Integrierte Sekundarschule)
Fußball,Sport,Fußball,09K04,Isaac-Newton-Schule (Integrierte Sekundarschule)
Volleyball,Sport,Volleyball,09K04,Isaac-Newton-Schule (Integrierte Sekundarschule)
Musik,Musik / Tanz,Musik,09K04,Isaac-Newton-Schule (Integrierte Sekundarschule)
Schülerfirma,Gesellschaft / Partizipation,Schülerfirma,09K04,Isaac-Newton-Schule (Integrierte Sekundarschule)
Computer,Naturwissenschaft / Technik,Computer,09K04,Isaac-Newton-Schule (Integrierte Sekundarschule)
u.a. Band,no category,no group,09S03,Albatros-Schule
Chor,Musik / Tanz,Chor,09S03,Albatros-Schule
Musik,Musik / Tanz,Musik,09S03,Albatros-Schule
Basketball,Sport,Basketball,09S03,Albatros-Schule
Fußball,Sport,Fußball,09S03,Albatros-Schule
Tennis,Sport,Tennis,09S03,Albatros-Schule
Walking,no category,no group,09S03,Albatros-Schule
Filzen,Handwerk,Filzen,09S03,Albatros-Schule
Papier / Keramik,no category,no group,09S03,Albatros-Schule
Perlenkunst,no category,no group,09S03,Albatros-Schule
Tanz,Musik / Tanz,Tanz,09S03,Albatros-Schule
Zauberlicht,no category,no group,09S03,Albatros-Schule
Chor,Musik / Tanz,Chor,12G23,Victor-Gollancz-Grundschule
Flöten,Musik / Tanz,Flöten,12G23,Victor-Gollancz-Grundschule
Musizieren,Musik / Tanz,Musizieren,12G23,Victor-Gollancz-Grundschule
Band,Musik / Tanz,Band,12G23,Victor-Gollancz-Grundschule
Percussions,no category,no group,12G23,Victor-Gollancz-Grundschule
Gitarre,Musik / Tanz,Gitarre,12G23,Victor-Gollancz-Grundschule
Jazzcombo,no category,no group,12G23,Victor-Gollancz-Grundschule
Streicher,Musik / Tanz,Streicher,12G23,Victor-Gollancz-Grundschule
Holzbläser,no category,no group,12G23,Victor-Gollancz-Grundschule
Kammerorchester,Musik / Tanz,Orchester,12G23,Victor-Gollancz-Grundschule
A-Orchester,no category,no group,12G23,Victor-Gollancz-Grundschule
B-Orchester,no category,no group,12G23,Victor-Gollancz-Grundschule
Theater/Musical,no category,no group,12G23,Victor-Gollancz-Grundschule
Sport & Spiel,Sport,Sport und Spiel,12G23,Victor-Gollancz-Grundschule
Fußball,Sport,Fußball,12G23,Victor-Gollancz-Grundschule
Chinesisch für Anfänger,no category,no group,12G23,Victor-Gollancz-Grundschule
Chinesisch für Fortgeschrittene,no category,no group,12G23,Victor-Gollancz-Grundschule
Englisch,Sprachen,Englisch,12G23,Victor-Gollancz-Grundschule
Tanz,Musik / Tanz,Tanz,12G23,Victor-Gollancz-Grundschule
Ausbildung und Einsatz von Streitschlichtern,no category,no group,12G27,Chamisso-Grundschule
Deutsch für SuS mit Migrationshintergrund,no category,no group,12G27,Chamisso-Grundschule
Aufbau einer Naturstation,no category,no group,12G27,Chamisso-Grundschule
Schulgarten,Umwelt,Schulgarten,12G27,Chamisso-Grundschule
Badminton. Fußball (Mädchen und Jungen),no category,no group,12G27,Chamisso-Grundschule
Chor und Tanz,no category,no group,12G27,Chamisso-Grundschule
Schularbeitszirkel,no category,no group,12G27,Chamisso-Grundschule
Lernförderung (BuT),no category,no group,12G27,Chamisso-Grundschule
Frühenglisch,no category,no group,12G06,Hausotter-Grundschule
Kochen,Handwerk,Kochen,12G06,Hausotter-Grundschule
Fußball,Sport,Fußball,12G06,Hausotter-Grundschule
Basketball,Sport,Basketball,12G06,Hausotter-Grundschule
Tischtennis,Sport,Tischtennis,12G06,Hausotter-Grundschule
Tanz,Musik / Tanz,Tanz,12G06,Hausotter-Grundschule
WUV auch Französisch und Englisch als Vorbereitung auf Englandfahrt (nach Hastings),no category,no group,12G06,Hausotter-Grundschule
Line Dance,Musik / Tanz,Line Dance,11G26,Randow-Schule (Grundschule)
Trommeln,Musik / Tanz,Trommeln,11G26,Randow-Schule (Grundschule)
Karate,Sport,Karate,11G26,Randow-Schule (Grundschule)
Volleyball,Sport,Volleyball,11G26,Randow-Schule (Grundschule)
Entdeckungen,no category,no group,11G26,Randow-Schule (Grundschule)
Kochen,Handwerk,Kochen,11G26,Randow-Schule (Grundschule)
Holzwerkstatt,Handwerk,Holzwerkstatt,11G26,Randow-Schule (Grundschule)
Chor,Musik / Tanz,Chor,11G26,Randow-Schule (Grundschule)
Trommeln,Musik / Tanz,Trommeln,11Y02,Johann-Gottfried-Herder-Gymnasium
Singen,Musik / Tanz,Singen,11Y02,Johann-Gottfried-Herder-Gymnasium
Mädchenchor,no category,no group,11Y02,Johann-Gottfried-Herder-Gymnasium
Tonstudio,Literatur / Medien,Tonstudio,11Y02,Johann-Gottfried-Herder-Gymnasium
Model United Nations,Gesellschaft / Partizipation,Model United Nations,11Y02,Johann-Gottfried-Herder-Gymnasium
Global Partners Junior,no category,no group,11Y02,Johann-Gottfried-Herder-Gymnasium
Spanisch,Sprachen,Spanisch,11Y02,Johann-Gottfried-Herder-Gymnasium
Polnisch,Sprachen,Polnisch,11Y02,Johann-Gottfried-Herder-Gymnasium
Altgriechisch,Sprachen,Altgriechisch,11Y02,Johann-Gottfried-Herder-Gymnasium
Matheförderung,no category,no group,11Y02,Johann-Gottfried-Herder-Gymnasium
"Deutschförderung ""Richtig schreiben""",no category,no group,11Y02,Johann-Gottfried-Herder-Gymnasium
Fußball,Sport,Fußball,11Y02,Johann-Gottfried-Herder-Gymnasium
Kunst,Kunst / Kultur,Kunst,11Y02,Johann-Gottfried-Herder-Gymnasium
Astronomie,Naturwissenschaft / Technik,Astronomie,11Y02,Johann-Gottfried-Herder-Gymnasium
Schulband,Musik / Tanz,Schulband,11Y02,Johann-Gottfried-Herder-Gymnasium
Mathematik,Naturwissenschaft / Technik,Mathematik,11Y11,Immanuel-Kant-Gymnasium
Chemie,Naturwissenschaft / Technik,Chemie,11Y11,Immanuel-Kant-Gymnasium
Musik,Musik / Tanz,Musik,11Y11,Immanuel-Kant-Gymnasium
Informatik,Naturwissenschaft / Technik,Informatik,11Y11,Immanuel-Kant-Gymnasium
Sport,Sport,Sport,11Y11,Immanuel-Kant-Gymnasium
Schach,Sport,Schach,11Y11,Immanuel-Kant-Gymnasium
Schülerzeitung,Literatur / Medien,Schülerzeitung,11Y11,Immanuel-Kant-Gymnasium
Öffentlichkeitsarbeit/Schulbal,no category,no group,11Y11,Immanuel-Kant-Gymnasium
Chor,Musik / Tanz,Chor,03G23,Grundschule Alt-Karow
Schülerzeitung,Literatur / Medien,Schülerzeitung,03G23,Grundschule Alt-Karow
Malen,no category,no group,03G23,Grundschule Alt-Karow
Keramik,Handwerk,Keramik,03G23,Grundschule Alt-Karow
Basteln/Gestalten,no category,no group,03G23,Grundschule Alt-Karow
Judo,Sport,Judo,03G23,Grundschule Alt-Karow
Ringen,Sport,Ringen,03G23,Grundschule Alt-Karow
Basketball,Sport,Basketball,03G23,Grundschule Alt-Karow
Kinderturnen,no category,no group,03G23,Grundschule Alt-Karow
Frühenglisch,no category,no group,03G23,Grundschule Alt-Karow
Schach,Sport,Schach,03G23,Grundschule Alt-Karow
Fahrrad warten und reparieren,no category,no group,03G23,Grundschule Alt-Karow
Mathetreff Heureka,no category,no group,03G23,Grundschule Alt-Karow
Chor,Musik / Tanz,Chor,11Y05,Hans-und-Hilde-Coppi-Oberschule
Bläserensemble,Musik / Tanz,Bläserensemble,11Y05,Hans-und-Hilde-Coppi-Oberschule
Percussion,Musik / Tanz,Percussion,11Y05,Hans-und-Hilde-Coppi-Oberschule
Tonstudio-AG,no category,no group,11Y05,Hans-und-Hilde-Coppi-Oberschule
Schülerzeitung,Literatur / Medien,Schülerzeitung,11Y05,Hans-und-Hilde-Coppi-Oberschule
Kammerchor,no category,no group,11Y05,Hans-und-Hilde-Coppi-Oberschule
Step-Aerobic,no category,no group,11Y05,Hans-und-Hilde-Coppi-Oberschule
Denkmal,no category,no group,11Y05,Hans-und-Hilde-Coppi-Oberschule
Homepage,Naturwissenschaft / Technik,Homepage,11Y05,Hans-und-Hilde-Coppi-Oberschule
Schach,Sport,Schach,11Y05,Hans-und-Hilde-Coppi-Oberschule
u.a. Englisch,no category,no group,09K09,Grünauer Gemeinschaftsschule
Arbeiten mit Wolle,no category,no group,09K09,Grünauer Gemeinschaftsschule
Qwan-Ki-Do,no category,no group,09K09,Grünauer Gemeinschaftsschule
Entspannung,nc,Entspannung,09K09,Grünauer Gemeinschaftsschule
"Keyboard / Klavier in Kooperation mit Musikschule ""Tastenteufel""",no category,no group,09K09,Grünauer Gemeinschaftsschule
Theater,Kunst / Kultur,Theater,04G13,Nehring-Grundschule
Radfahren,Sport,Radfahren,04G13,Nehring-Grundschule
Fußball,Sport,Fußball,04G13,Nehring-Grundschule
Tanz,Musik / Tanz,Tanz,04G13,Nehring-Grundschule
Schülerzeitung,Literatur / Medien,Schülerzeitung,04G13,Nehring-Grundschule
Keyboard,Musik / Tanz,Keyboard,04G13,Nehring-Grundschule
Streetball,no category,no group,04G13,Nehring-Grundschule
Stolperstein-AG,no category,no group,02Y08,Hermann-Hesse-Oberschule
Schule ohne Rassismus,nc,Schule ohne Rassismus - Schule mit Courage,02Y08,Hermann-Hesse-Oberschule
Schülerzeitung,Literatur / Medien,Schülerzeitung,02Y08,Hermann-Hesse-Oberschule
Klavier/Keyboard,no category,no group,02Y08,Hermann-Hesse-Oberschule
Gitarre,Musik / Tanz,Gitarre,02Y08,Hermann-Hesse-Oberschule
Englisch (Cambridge ESOL-Prüfung),no category,no group,02Y08,Hermann-Hesse-Oberschule
Französisch (DELF-Prüfung),no category,no group,02Y08,Hermann-Hesse-Oberschule
Chor,Musik / Tanz,Chor,02Y08,Hermann-Hesse-Oberschule
Musik-Bewegung-Tanz,no category,no group,02Y08,Hermann-Hesse-Oberschule
Theater mit Masken,no category,no group,02Y08,Hermann-Hesse-Oberschule
Basketball,Sport,Basketball,02Y08,Hermann-Hesse-Oberschule
Italienisch,Sprachen,Italienisch,02Y08,Hermann-Hesse-Oberschule
Kreativ-AG,Kunst / Kultur,Kreativ-AG,02Y08,Hermann-Hesse-Oberschule
Fußball,Sport,Fußball,02Y08,Hermann-Hesse-Oberschule
Chemische Experimente,no category,no group,02Y08,Hermann-Hesse-Oberschule
Kunst,Kunst / Kultur,Kunst,02Y08,Hermann-Hesse-Oberschule
Natur,Umwelt,Natur,02Y08,Hermann-Hesse-Oberschule
Basketball,Sport,Basketball,03Y15,Max-Delbrück-Gymnasium
Informatik,Naturwissenschaft / Technik,Informatik,03Y15,Max-Delbrück-Gymnasium
Debating Club,no category,no group,03Y15,Max-Delbrück-Gymnasium
Mathe Club,no category,no group,03Y15,Max-Delbrück-Gymnasium
Biologie,Naturwissenschaft / Technik,Biologie,03Y15,Max-Delbrück-Gymnasium
Chemie,Naturwissenschaft / Technik,Chemie,03Y15,Max-Delbrück-Gymnasium
Chronik,no category,no group,03Y15,Max-Delbrück-Gymnasium
Skat,Gesellschaft / Partizipation,Skat,03Y15,Max-Delbrück-Gymnasium
Schach,Sport,Schach,03Y15,Max-Delbrück-Gymnasium
Musical,Musik / Tanz,Musical,03Y15,Max-Delbrück-Gymnasium
Chor,Musik / Tanz,Chor,03Y15,Max-Delbrück-Gymnasium
Kleiner Chor,no category,no group,03Y10,Rosa-Luxemburg-Gymnasium
Großer Chor,Musik / Tanz,Chor,03Y10,Rosa-Luxemburg-Gymnasium
Sinfonieorchester,no category,no group,03Y10,Rosa-Luxemburg-Gymnasium
Juniorband,no category,no group,03Y10,Rosa-Luxemburg-Gymnasium
Bigband,Musik / Tanz,Bigband,03Y10,Rosa-Luxemburg-Gymnasium
Tonstudio,Literatur / Medien,Tonstudio,03Y10,Rosa-Luxemburg-Gymnasium
Aulatechnik,no category,no group,03Y10,Rosa-Luxemburg-Gymnasium
Violinenunterricht,Musik / Tanz,Violinenunterricht,03Y10,Rosa-Luxemburg-Gymnasium
Trompeten-,no category,no group,03Y10,Rosa-Luxemburg-Gymnasium
Posaunen-,no category,no group,03Y10,Rosa-Luxemburg-Gymnasium
Saxophon- und Schlagzeugunterricht,no category,no group,03Y10,Rosa-Luxemburg-Gymnasium
Theater-AG,no category,no group,03Y10,Rosa-Luxemburg-Gymnasium
Schulhomepage,Naturwissenschaft / Technik,Schulhomepage,03Y10,Rosa-Luxemburg-Gymnasium
Schülerzeitung,Literatur / Medien,Schülerzeitung,03Y10,Rosa-Luxemburg-Gymnasium
Schach,Sport,Schach,03Y10,Rosa-Luxemburg-Gymnasium
Tandem-Schüler,no category,no group,03Y10,Rosa-Luxemburg-Gymnasium
Jugend forscht,Naturwissenschaft / Technik,Jugend forscht,03Y10,Rosa-Luxemburg-Gymnasium
Politik,Gesellschaft / Partizipation,Politik,03Y10,Rosa-Luxemburg-Gymnasium
Literatur und Poesie,no category,no group,03Y10,Rosa-Luxemburg-Gymnasium
Hochbegabtenförderung,Berufsorientierung,Hochbegabtenförderung,03Y10,Rosa-Luxemburg-Gymnasium
Geschichte,Gesellschaft / Partizipation,Geschichte,03Y10,Rosa-Luxemburg-Gymnasium
Schulchor,Musik / Tanz,Chor,03K02,Kurt-Tucholsky-Schule (Integrierte Sekundarschule)
Schulband,Musik / Tanz,Schulband,03K02,Kurt-Tucholsky-Schule (Integrierte Sekundarschule)
Schach,Sport,Schach,03K02,Kurt-Tucholsky-Schule (Integrierte Sekundarschule)
Chor,Musik / Tanz,Chor,03G27,Elizabeth-Shaw-Grundschule
Blockflöte,Musik / Tanz,Blockflöte,03G27,Elizabeth-Shaw-Grundschule
Querflöte,no category,no group,03G27,Elizabeth-Shaw-Grundschule
Judo,Sport,Judo,03G27,Elizabeth-Shaw-Grundschule
Schreibwerkstatt,Literatur / Medien,Schreibwerkstatt,03G27,Elizabeth-Shaw-Grundschule
Kreativer Kindertanz,no category,no group,03G27,Elizabeth-Shaw-Grundschule
Modelleistenbahn,no category,no group,03G27,Elizabeth-Shaw-Grundschule
Gitarre,Musik / Tanz,Gitarre,03G27,Elizabeth-Shaw-Grundschule
Volleyball,Sport,Volleyball,03G27,Elizabeth-Shaw-Grundschule
Trommeln,Musik / Tanz,Trommeln,03G27,Elizabeth-Shaw-Grundschule
Computer,Naturwissenschaft / Technik,Computer,03G27,Elizabeth-Shaw-Grundschule
Drucken,no category,no group,03G27,Elizabeth-Shaw-Grundschule
Chor,Musik / Tanz,Chor,03G35,Platanengrundschule
Schülerzeitung,Literatur / Medien,Schülerzeitung,03G35,Platanengrundschule
Frnazösisch,no category,no group,11G11,Bernhard-Grzimek-Schule (Grundschule)
Naturwissenschaften,Naturwissenschaft / Technik,Naturwissenschaften,11G11,Bernhard-Grzimek-Schule (Grundschule)
Chor/Musik,no category,no group,11G11,Bernhard-Grzimek-Schule (Grundschule)
Leseprofis,Literatur / Medien,Leseprofis,11G11,Bernhard-Grzimek-Schule (Grundschule)
Schülerzeitung,Literatur / Medien,Schülerzeitung,11G11,Bernhard-Grzimek-Schule (Grundschule)
Akrobatik/Zirkus,no category,no group,11G11,Bernhard-Grzimek-Schule (Grundschule)
Tischtennis,Sport,Tischtennis,11G11,Bernhard-Grzimek-Schule (Grundschule)
Judo,Sport,Judo,11G11,Bernhard-Grzimek-Schule (Grundschule)
Karate,Sport,Karate,11G11,Bernhard-Grzimek-Schule (Grundschule)
Computer,Naturwissenschaft / Technik,Computer,11G11,Bernhard-Grzimek-Schule (Grundschule)
Chor,Musik / Tanz,Chor,05G21,Paul-Moor-Schule
Fußball,Sport,Fußball,05G21,Paul-Moor-Schule
Computer,Naturwissenschaft / Technik,Computer,05G21,Paul-Moor-Schule
Aerobic,Sport,Aerobic,05G21,Paul-Moor-Schule
Orientalischer Tanz,Musik / Tanz,Orientalischer Tanz,05G21,Paul-Moor-Schule
Konfliktlotsen,Gesellschaft / Partizipation,Konfliktlotsen,05G21,Paul-Moor-Schule
Judo,Sport,Judo,05G21,Paul-Moor-Schule
Seidenmalerei,Kultur / Kunst,Seidenmalerei,05G21,Paul-Moor-Schule
Schülerzeitung,Literatur / Medien,Schülerzeitung,05G21,Paul-Moor-Schule
Fußball,Sport,Fußball,05K01,Martin-Buber-Oberschule (Integrierte Sekundarschule)
Badminton,Sport,Badminton,05K01,Martin-Buber-Oberschule (Integrierte Sekundarschule)
Tanz,Musik / Tanz,Tanz,05K01,Martin-Buber-Oberschule (Integrierte Sekundarschule)
Volleyball,Sport,Volleyball,05K01,Martin-Buber-Oberschule (Integrierte Sekundarschule)
Tischtennis,Sport,Tischtennis,05K01,Martin-Buber-Oberschule (Integrierte Sekundarschule)
Leichtathletik,Sport,Leichtathletik,05K01,Martin-Buber-Oberschule (Integrierte Sekundarschule)
Power-Sport,no category,no group,05K01,Martin-Buber-Oberschule (Integrierte Sekundarschule)
Handball,Sport,Handball,05K01,Martin-Buber-Oberschule (Integrierte Sekundarschule)
Basketball,Sport,Basketball,05K01,Martin-Buber-Oberschule (Integrierte Sekundarschule)
Rudern,Sport,Rudern,05K01,Martin-Buber-Oberschule (Integrierte Sekundarschule)
"""Hotsteppers"" u.v.m.",no category,no group,05K01,Martin-Buber-Oberschule (Integrierte Sekundarschule)
Leichtathletik,Sport,Leichtathletik,05K02,Carlo-Schmid-Oberschule (Integrierte Sekundarschule)
Basketball,Sport,Basketball,05K02,Carlo-Schmid-Oberschule (Integrierte Sekundarschule)
Schwimmen,Sport,Schwimmen,05K02,Carlo-Schmid-Oberschule (Integrierte Sekundarschule)
Tischtennis,Sport,Tischtennis,05K02,Carlo-Schmid-Oberschule (Integrierte Sekundarschule)
Nähen,Handwerk,Nähen,05K02,Carlo-Schmid-Oberschule (Integrierte Sekundarschule)
Schach,Sport,Schach,05K02,Carlo-Schmid-Oberschule (Integrierte Sekundarschule)
Chor,Musik / Tanz,Chor,05K02,Carlo-Schmid-Oberschule (Integrierte Sekundarschule)
Schulband,Musik / Tanz,Schulband,05K02,Carlo-Schmid-Oberschule (Integrierte Sekundarschule)
Big Band,Musik / Tanz,Big Band,05K02,Carlo-Schmid-Oberschule (Integrierte Sekundarschule)
Ensemble,Kunst / Kultur,Ensemble,05K02,Carlo-Schmid-Oberschule (Integrierte Sekundarschule)
Schülerzeitung,Literatur / Medien,Schülerzeitung,05K02,Carlo-Schmid-Oberschule (Integrierte Sekundarschule)
Schulsanitätsdienst,Gesellschaft / Partizipation,Schulsanitätsdienst,05K02,Carlo-Schmid-Oberschule (Integrierte Sekundarschule)
Heilkräuter im Schulgarten,no category,no group,05K02,Carlo-Schmid-Oberschule (Integrierte Sekundarschule)
Mofa,Sport,Mofa,05K02,Carlo-Schmid-Oberschule (Integrierte Sekundarschule)
10-Finger-Schreiben,no category,no group,05K02,Carlo-Schmid-Oberschule (Integrierte Sekundarschule)
Tanzen,Musik / Tanz,Tanzen,05K02,Carlo-Schmid-Oberschule (Integrierte Sekundarschule)
Latein,Sprachen,Latein,05K02,Carlo-Schmid-Oberschule (Integrierte Sekundarschule)
Französisch,Sprachen,Französisch,05K02,Carlo-Schmid-Oberschule (Integrierte Sekundarschule)
Spanisch,Sprachen,Spanisch,05K02,Carlo-Schmid-Oberschule (Integrierte Sekundarschule)
Italienisch,Sprachen,Italienisch,05K02,Carlo-Schmid-Oberschule (Integrierte Sekundarschule)
Polnisch,Sprachen,Polnisch,05K02,Carlo-Schmid-Oberschule (Integrierte Sekundarschule)
Comenius,no category,no group,05K02,Carlo-Schmid-Oberschule (Integrierte Sekundarschule)
Billard,Sport,Billard,05K02,Carlo-Schmid-Oberschule (Integrierte Sekundarschule)
Trampolin,Sport,Trampolin,05K02,Carlo-Schmid-Oberschule (Integrierte Sekundarschule)
Physik,Naturwissenschaft / Technik,Physik,05K02,Carlo-Schmid-Oberschule (Integrierte Sekundarschule)
Segelflieger,no category,no group,05K02,Carlo-Schmid-Oberschule (Integrierte Sekundarschule)
Volleyball,Sport,Volleyball,05K04,Heinrich-Böll-Oberschule (Integrierte Sekundarschule)
Fußball,Sport,Fußball,05K04,Heinrich-Böll-Oberschule (Integrierte Sekundarschule)
Ringen,Sport,Ringen,05K04,Heinrich-Böll-Oberschule (Integrierte Sekundarschule)
Fitness,Sport,Fitness,05K04,Heinrich-Böll-Oberschule (Integrierte Sekundarschule)
Ballspiel-AG,no category,no group,05K04,Heinrich-Böll-Oberschule (Integrierte Sekundarschule)
Computer,Naturwissenschaft / Technik,Computer,10G01,Paavo-Nurmi-Grundschule
Basketball,Sport,Basketball,10G01,Paavo-Nurmi-Grundschule
Volleyball,Sport,Volleyball,10G01,Paavo-Nurmi-Grundschule
Englisch,Sprachen,Englisch,10G01,Paavo-Nurmi-Grundschule
Puppenspiel,Kultur / Kunst,Puppenspiel,10G01,Paavo-Nurmi-Grundschule
Schülerzeitung,Literatur / Medien,Schülerzeitung,01K02,Ernst-Schering-Schule
Töpfern,Handwerk,Töpfern,01K02,Ernst-Schering-Schule
Mofaführerschein,no category,no group,01K02,Ernst-Schering-Schule
Fußball u.a.,Sport,Fußball,01K02,Ernst-Schering-Schule
Fußball,Sport,Fußball,10G04,Falken-Grundschule
Multimedia-AG,no category,no group,10G04,Falken-Grundschule
kleine Spiele,no category,no group,10G04,Falken-Grundschule
Volleyball,Sport,Volleyball,10G04,Falken-Grundschule
